Time	Global	Diffuse	Temp	V05	V06	V07	V08	V09	V10	V11	V12	V13
19751400	802.02	143.48	30.01	0.00	7.49	0.00	0.00	1.00	0.00	43.735	4.567	0.00
19755000	682.09	133.31	30.11	0.00	7.59	0.00	0.00	1.00	0.00	43.735	4.567	0.00
19758600	523.19	123.34	30.59	0.00	8.11	0.00	0.00	1.00	0.00	43.735	4.567	0.00
19762200	339.60	113.37	30.68	0.00	8.21	0.00	0.00	1.00	0.00	43.735	4.567	0.00
19765800	152.49	87.79	29.44	0.00	6.86	0.00	0.00	1.00	0.00	43.735	4.567	0.00
19769400	17.88	17.88	26.68	0.00	3.85	0.00	0.00	1.00	0.00	43.735	4.567	0.00
19773000	0.00	0.00	24.97	0.00	21.88	0.00	0.00	1.00	0.00	43.735	4.567	0.00
19776600	0.00	0.00	24.87	0.00	21.78	0.00	0.00	1.00	0.00	43.735	4.567	0.00
19780200	0.00	0.00	25.10	0.00	22.03	0.00	0.00	1.00	0.00	43.735	4.567	0.00
19783800	0.00	0.00	24.60	0.00	21.48	0.00	0.00	1.00	0.00	43.735	4.567	0.00
19787400	0.00	0.00	24.23	0.00	21.09	0.00	0.00	1.00	0.00	43.735	4.567	0.00
19791000	0.00	0.00	24.16	0.00	21.00	0.00	0.00	1.00	0.00	43.735	4.567	0.00
19794600	0.00	0.00	24.01	0.00	20.84	0.00	0.00	1.00	0.00	43.735	4.567	0.00
19798200	0.00	0.00	23.88	0.00	20.70	0.00	0.00	1.00	0.00	43.735	4.567	0.00
19801800	0.00	0.00	23.75	0.00	20.56	0.00	0.00	1.00	0.00	43.735	4.567	0.00
19805400	0.26	0.26	23.54	0.00	20.33	0.00	0.00	1.00	0.00	43.735	4.567	0.00
19809000	61.82	51.00	23.35	0.00	0.22	0.00	0.00	1.00	0.00	43.735	4.567	0.00
19812600	225.85	113.44	22.68	0.00	-0.51	0.00	0.00	1.00	0.00	43.735	4.567	0.00
19816200	410.80	132.84	23.73	0.00	0.64	0.00	0.00	1.00	0.00	43.735	4.567	0.00
19819800	581.36	142.26	25.82	0.00	2.92	0.00	0.00	1.00	0.00	43.735	4.567	0.00
19823400	719.62	150.92	26.87	0.00	4.06	0.00	0.00	1.00	0.00	43.735	4.567	0.00
19827000	813.63	158.14	28.40	0.00	5.72	0.00	0.00	1.00	0.00	43.735	4.567	0.00
19830600	855.43	161.85	29.63	0.00	7.07	0.00	0.00	1.00	0.00	43.735	4.567	0.00
19834200	842.38	160.44	30.11	0.00	7.59	0.00	0.00	1.00	0.00	43.735	4.567	0.00
19837800	775.43	154.27	30.39	0.00	7.90	0.00	0.00	1.00	0.00	43.735	4.567	0.00
19841400	659.04	145.73	29.54	0.00	6.97	0.00	0.00	1.00	0.00	43.735	4.567	0.00
19845000	501.80	138.10	29.82	0.00	7.28	0.00	0.00	1.00	0.00	43.735	4.567	0.00
19848600	318.80	128.76	28.97	0.00	6.34	0.00	0.00	1.00	0.00	43.735	4.567	0.00
19852200	136.03	92.34	27.73	0.00	4.99	0.00	0.00	1.00	0.00	43.735	4.567	0.00
19855800	14.38	14.38	25.73	0.00	2.81	0.00	0.00	1.00	0.00	43.735	4.567	0.00
19859400	0.00	0.00	24.40	0.00	21.26	0.00	0.00	1.00	0.00	43.735	4.567	0.00
19863000	0.00	0.00	23.73	0.00	20.54	0.00	0.00	1.00	0.00	43.735	4.567	0.00
19866600	0.00	0.00	25.48	0.00	22.44	0.00	0.00	1.00	0.00	43.735	4.567	0.00
19870200	0.00	0.00	24.55	0.00	21.43	0.00	0.00	1.00	0.00	43.735	4.567	0.00
19873800	0.00	0.00	23.88	0.00	20.70	0.00	0.00	1.00	0.00	43.735	4.567	0.00
19877400	0.00	0.00	23.71	0.00	20.52	0.00	0.00	1.00	0.00	43.735	4.567	0.00
19881000	0.00	0.00	23.38	0.00	20.15	0.00	0.00	1.00	0.00	43.735	4.567	0.00
19884600	0.00	0.00	23.42	0.00	20.20	0.00	0.00	1.00	0.00	43.735	4.567	0.00
19888200	0.00	0.00	23.12	0.00	19.87	0.00	0.00	1.00	0.00	43.735	4.567	0.00
19891800	0.17	0.17	22.58	0.00	19.28	0.00	0.00	1.00	0.00	43.735	4.567	0.00
19895400	56.65	48.70	22.51	0.00	-0.70	0.00	0.00	1.00	0.00	43.735	4.567	0.00
19899000	217.59	116.90	22.40	0.00	-0.82	0.00	0.00	1.00	0.00	43.735	4.567	0.00
19902600	402.10	138.31	23.06	0.00	-0.09	0.00	0.00	1.00	0.00	43.735	4.567	0.00
19906200	572.77	147.14	23.54	0.00	0.43	0.00	0.00	1.00	0.00	43.735	4.567	0.00
19909800	710.16	155.50	25.35	0.00	2.40	0.00	0.00	1.00	0.00	43.735	4.567	0.00
19913400	802.21	163.05	26.97	0.00	4.16	0.00	0.00	1.00	0.00	43.735	4.567	0.00
19917000	842.26	167.21	28.59	0.00	5.93	0.00	0.00	1.00	0.00	43.735	4.567	0.00
19920600	825.79	167.89	28.11	0.00	5.41	0.00	0.00	1.00	0.00	43.735	4.567	0.00
19924200	753.83	166.18	28.49	0.00	5.82	0.00	0.00	1.00	0.00	43.735	4.567	0.00
19927800	632.96	163.68	28.20	0.00	5.51	0.00	0.00	1.00	0.00	43.735	4.567	0.00
19931400	476.24	158.14	28.68	0.00	6.03	0.00	0.00	1.00	0.00	43.735	4.567	0.00
19935000	299.14	141.88	28.68	0.00	6.03	0.00	0.00	1.00	0.00	43.735	4.567	0.00
19938600	124.46	92.34	28.01	0.00	5.31	0.00	0.00	1.00	0.00	43.735	4.567	0.00
19942200	12.35	12.35	27.25	0.00	4.48	0.00	0.00	1.00	0.00	43.735	4.567	0.00
19945800	0.00	0.00	25.16	0.00	22.09	0.00	0.00	1.00	0.00	43.735	4.567	0.00
19949400	0.00	0.00	23.16	0.00	19.91	0.00	0.00	1.00	0.00	43.735	4.567	0.00
19953000	0.00	0.00	24.09	0.00	20.93	0.00	0.00	1.00	0.00	43.735	4.567	0.00
19956600	0.00	0.00	23.71	0.00	20.52	0.00	0.00	1.00	0.00	43.735	4.567	0.00
19960200	0.00	0.00	23.56	0.00	20.35	0.00	0.00	1.00	0.00	43.735	4.567	0.00
19963800	0.00	0.00	23.29	0.00	20.06	0.00	0.00	1.00	0.00	43.735	4.567	0.00
19967400	0.00	0.00	23.08	0.00	19.83	0.00	0.00	1.00	0.00	43.735	4.567	0.00
19971000	0.00	0.00	22.87	0.00	19.60	0.00	0.00	1.00	0.00	43.735	4.567	0.00
19974600	0.00	0.00	22.85	0.00	19.58	0.00	0.00	1.00	0.00	43.735	4.567	0.00
19978200	0.10	0.10	22.53	0.00	19.23	0.00	0.00	1.00	0.00	43.735	4.567	0.00
19981800	55.69	47.52	21.86	0.00	-1.40	0.00	0.00	1.00	0.00	43.735	4.567	0.00
19985400	216.79	114.86	20.02	0.00	-3.41	0.00	0.00	1.00	0.00	43.735	4.567	0.00
19989000	400.15	137.29	20.78	0.00	-2.58	0.00	0.00	1.00	0.00	43.735	4.567	0.00
19992600	569.86	147.15	21.92	0.00	-1.34	0.00	0.00	1.00	0.00	43.735	4.567	0.00
19996200	707.23	155.49	23.25	0.00	0.12	0.00	0.00	1.00	0.00	43.735	4.567	0.00
19999800	800.05	162.48	24.11	0.00	1.05	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20003400	840.74	166.17	23.73	0.00	0.64	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20007000	828.45	164.13	23.25	0.00	0.12	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20010600	764.19	156.45	23.16	0.00	0.01	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20014200	650.73	145.84	22.68	0.00	-0.51	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20017800	498.32	133.43	21.63	0.00	-1.65	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20021400	320.88	117.94	21.92	0.00	-1.34	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20025000	139.60	84.48	22.87	0.00	-0.30	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20028600	13.34	13.34	22.11	0.00	-1.13	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20032200	0.00	0.00	21.25	0.00	17.84	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20035800	0.00	0.00	20.87	0.00	17.42	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20039400	0.00	0.00	21.48	0.00	18.08	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20043000	0.00	0.00	21.23	0.00	17.81	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20046600	0.00	0.00	21.00	0.00	17.56	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20050200	0.00	0.00	20.85	0.00	17.40	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20053800	0.00	0.00	20.79	0.00	17.33	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20057400	0.00	0.00	20.58	0.00	17.10	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20061000	0.00	0.00	20.39	0.00	16.89	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20064600	0.05	0.05	20.18	0.00	16.66	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20068200	61.21	47.18	19.91	0.00	-3.53	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20071800	233.53	98.25	19.73	0.00	-3.72	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20075400	422.94	113.04	20.97	0.00	-2.37	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20079000	595.47	124.74	22.30	0.00	-0.92	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20082600	734.54	137.01	23.54	0.00	0.43	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20086200	828.50	147.05	25.06	0.00	2.09	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20089800	868.81	152.26	26.68	0.00	3.85	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20093400	851.72	151.50	28.40	0.00	5.72	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20097000	778.32	146.22	29.63	0.00	7.07	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20100600	654.52	140.01	28.68	0.00	6.03	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20104200	491.73	135.35	28.97	0.00	6.34	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20107800	305.99	127.31	27.92	0.00	5.20	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20111400	123.57	87.54	27.54	0.00	4.79	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20115000	10.44	10.44	25.35	0.00	2.40	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20118600	0.00	0.00	23.92	0.00	20.74	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20122200	0.00	0.00	23.35	0.00	20.12	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20125800	0.00	0.00	24.68	0.00	21.57	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20129400	0.00	0.00	24.18	0.00	21.02	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20133000	0.00	0.00	23.77	0.00	20.58	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20136600	0.00	0.00	23.53	0.00	20.31	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20140200	0.00	0.00	23.12	0.00	19.87	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20143800	0.00	0.00	22.66	0.00	19.37	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20147400	0.00	0.00	22.35	0.00	19.03	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20151000	0.01	0.01	22.15	0.00	18.82	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20154600	51.08	44.29	21.86	0.00	-1.40	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20158200	210.63	113.97	21.63	0.00	-1.65	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20161800	397.49	133.98	23.06	0.00	-0.09	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20165400	571.19	140.92	24.78	0.00	1.78	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20169000	710.74	148.78	26.59	0.00	3.75	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20172600	803.56	156.60	28.59	0.00	5.93	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20176200	843.01	161.12	30.30	0.00	7.80	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20179800	821.15	164.09	32.01	0.00	9.66	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20183400	739.42	168.47	33.54	0.00	11.33	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20187000	608.52	174.82	33.92	0.00	11.74	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20190600	445.03	175.25	34.49	0.00	12.36	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20194200	266.71	153.80	33.35	0.00	11.12	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20197800	101.24	85.18	31.54	0.00	9.15	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20201400	7.97	7.97	29.73	0.00	7.17	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20205000	0.00	0.00	26.87	0.00	23.96	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20208600	0.00	0.00	24.97	0.00	21.88	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20212200	0.00	0.00	25.84	0.00	22.84	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20215800	0.00	0.00	24.66	0.00	21.54	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20219400	0.00	0.00	23.71	0.00	20.52	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20223000	0.00	0.00	23.27	0.00	20.04	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20226600	0.00	0.00	22.95	0.00	19.69	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20230200	0.00	0.00	22.58	0.00	19.28	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20233800	0.00	0.00	22.24	0.00	18.91	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20237400	0.00	0.00	21.76	0.00	18.39	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20241000	45.52	41.14	21.25	0.00	-2.07	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20244600	198.59	119.00	21.16	0.00	-2.17	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20248200	385.68	142.30	24.59	0.00	1.57	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20251800	561.98	146.25	26.68	0.00	3.85	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20255400	703.20	151.82	28.40	0.00	5.72	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20259000	795.98	159.05	30.01	0.00	7.49	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20262600	835.18	163.41	31.35	0.00	8.94	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20266200	821.70	161.53	32.87	0.00	10.60	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20269800	756.83	153.45	34.11	0.00	11.95	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20273400	642.11	142.64	33.92	0.00	11.74	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20277000	485.56	132.61	33.54	0.00	11.33	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20280600	302.17	121.60	32.11	0.00	9.77	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20284200	120.15	82.80	30.30	0.00	7.80	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20287800	8.60	8.60	27.73	0.00	4.99	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20291400	0.00	0.00	25.25	0.00	22.20	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20295000	0.00	0.00	23.82	0.00	20.64	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20298600	0.00	0.00	24.43	0.00	21.30	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20302200	0.00	0.00	23.18	0.00	19.94	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20305800	0.00	0.00	22.83	0.00	19.55	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20309400	0.00	0.00	22.43	0.00	19.12	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20313000	0.00	0.00	21.90	0.00	18.54	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20316600	0.00	0.00	21.44	0.00	18.04	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20320200	0.00	0.00	20.95	0.00	17.51	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20323800	0.00	0.00	21.19	0.00	17.76	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20327400	49.27	41.96	21.02	0.00	-2.32	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20331000	212.09	107.48	20.40	0.00	-3.00	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20334600	401.95	123.78	25.16	0.00	2.19	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20338200	577.86	130.62	27.25	0.00	4.48	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20341800	720.71	138.84	28.30	0.00	5.62	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20345400	818.10	146.62	29.82	0.00	7.28	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20349000	861.80	150.52	31.16	0.00	8.73	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20352600	847.36	148.57	32.01	0.00	9.66	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20356200	775.88	141.28	32.58	0.00	10.29	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20359800	653.96	131.47	32.11	0.00	9.77	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20363400	491.93	122.83	31.92	0.00	9.56	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20367000	305.66	113.50	31.35	0.00	8.94	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20370600	120.89	79.42	29.92	0.00	7.38	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20374200	7.88	7.88	27.92	0.00	25.10	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20377800	0.00	0.00	26.01	0.00	23.03	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20381400	0.00	0.00	24.59	0.00	21.47	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20385000	0.00	0.00	24.93	0.00	21.85	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20388600	0.00	0.00	23.80	0.00	20.61	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20392200	0.00	0.00	22.76	0.00	19.48	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20395800	0.00	0.00	22.20	0.00	18.86	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20399400	0.00	0.00	21.61	0.00	18.22	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20403000	0.00	0.00	21.23	0.00	17.81	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20406600	0.00	0.00	20.81	0.00	17.35	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20410200	0.00	0.00	20.56	0.00	17.08	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20413800	48.04	40.66	20.56	0.00	-2.82	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20417400	210.89	105.58	20.49	0.00	-2.89	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20421000	400.21	122.42	25.16	0.00	2.19	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20424600	575.17	130.24	26.87	0.00	4.06	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20428200	717.08	138.95	28.59	0.00	5.93	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20431800	813.74	146.78	30.68	0.00	8.21	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20435400	856.91	150.59	32.49	0.00	10.18	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20439000	841.99	148.70	33.54	0.00	11.33	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20442600	770.14	141.67	34.97	0.00	12.88	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20446200	648.15	132.12	34.97	0.00	12.88	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20449800	485.84	123.87	33.92	0.00	11.74	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20453400	299.03	114.86	32.58	0.00	10.29	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20457000	114.91	78.31	31.35	0.00	8.94	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20460600	6.66	6.66	29.06	0.00	26.35	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20464200	0.00	0.00	26.97	0.00	24.06	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20467800	0.00	0.00	24.59	0.00	21.47	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20471400	0.00	0.00	25.77	0.00	22.76	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20475000	0.00	0.00	24.55	0.00	21.43	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20478600	0.00	0.00	23.54	0.00	20.33	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20482200	0.00	0.00	22.95	0.00	19.69	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20485800	0.00	0.00	22.49	0.00	19.19	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20489400	0.00	0.00	22.07	0.00	18.73	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20493000	0.00	0.00	21.52	0.00	18.13	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20496600	0.00	0.00	21.16	0.00	17.74	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20500200	47.48	39.51	21.06	0.00	-2.27	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20503800	211.33	102.33	21.06	0.00	-2.27	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20507400	400.81	118.85	23.82	0.00	0.74	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20511000	575.68	127.44	28.20	0.00	5.51	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20514600	716.19	137.57	29.82	0.00	7.28	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20518200	809.87	146.75	31.25	0.00	8.83	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20521800	849.78	151.42	32.68	0.00	10.39	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20525400	831.36	150.77	32.87	0.00	10.60	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20529000	755.78	146.39	34.01	0.00	11.84	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20532600	629.99	141.46	33.82	0.00	11.64	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20536200	466.44	136.97	33.06	0.00	10.81	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20539800	281.65	125.83	32.30	0.00	9.98	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20543400	103.32	77.81	31.16	0.00	8.73	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20547000	5.31	5.31	28.49	0.00	25.72	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20550600	0.00	0.00	26.59	0.00	23.65	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20554200	0.00	0.00	23.63	0.00	20.43	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20557800	0.00	0.00	24.60	0.00	21.48	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20561400	0.00	0.00	23.64	0.00	20.44	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20565000	0.00	0.00	23.50	0.00	20.29	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20568600	0.00	0.00	23.27	0.00	20.04	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20572200	0.00	0.00	23.08	0.00	19.83	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20575800	0.00	0.00	22.91	0.00	19.64	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20579400	0.00	0.00	22.37	0.00	19.05	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20583000	0.00	0.00	21.82	0.00	18.45	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20586600	40.80	36.36	21.65	0.00	-1.63	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20590200	193.56	112.24	21.25	0.00	-2.06	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20593800	377.76	137.76	22.68	0.00	-0.51	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20597400	549.49	146.37	25.25	0.00	2.30	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20601000	686.98	154.35	26.01	0.00	3.13	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20604600	777.39	162.20	27.63	0.00	4.89	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20608200	814.32	167.16	28.78	0.00	6.14	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20611800	793.67	169.35	30.78	0.00	8.32	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20615400	716.66	170.35	30.97	0.00	8.52	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20619000	590.03	171.82	31.16	0.00	8.73	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20622600	429.67	167.26	30.59	0.00	8.11	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20626200	253.42	143.00	29.54	0.00	6.97	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20629800	89.09	74.65	28.49	0.00	5.82	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20633400	4.14	4.14	27.63	0.00	24.79	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20637000	0.00	0.00	26.01	0.00	23.03	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20640600	0.00	0.00	24.11	0.00	20.95	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20644200	0.00	0.00	25.31	0.00	22.26	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20647800	0.00	0.00	24.64	0.00	21.53	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20651400	0.00	0.00	23.96	0.00	20.79	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20655000	0.00	0.00	23.29	0.00	20.06	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20658600	0.00	0.00	22.85	0.00	19.58	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20662200	0.00	0.00	22.55	0.00	19.25	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20665800	0.00	0.00	22.07	0.00	18.73	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20669400	0.00	0.00	21.69	0.00	18.31	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20673000	34.28	32.11	21.48	0.00	-1.82	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20676600	172.04	119.54	20.68	0.00	-2.69	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20680200	352.43	158.02	24.78	0.00	1.78	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20683800	525.91	165.31	27.63	0.00	4.89	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20687400	667.14	167.77	29.44	0.00	6.86	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20691000	762.12	170.58	32.01	0.00	9.66	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20694600	803.76	171.72	30.97	0.00	8.52	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20698200	786.93	171.27	30.30	0.00	7.80	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20701800	712.91	169.90	31.63	0.00	9.25	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20705400	589.53	168.02	32.87	0.00	10.60	0.00	0.00	1.00	0.00	43.735	4.567	0.00
20709000	429.10	163.07	33.54	0.00	11.33	0.00	0.00	1.00	0.00	43.735	4.567	0.00
