,Iq,If,It,Isp,Is,mean_irradiance,mean_shading,cluster,row,col
79,0.7521927914144166,0.31317005765473865,62.00471698113208,0.8684911170984688,0.265537165554696,312.03033699736216,0.28469238229172017,3,48,12
80,0.7176628813358791,0.3266545957021013,72.39176346356916,0.8419916499067555,0.23248819488775102,333.25576289190326,0.23818019455818268,3,48,13
81,0.661487664467086,0.337589936627436,73.11661506707947,0.8431649561321409,0.2512289455798277,316.79009537379136,0.26473514284988864,3,48,24
82,0.7196524138077554,0.31717253537904416,63.455672068636794,0.8438890982887959,0.2504941071823272,312.23597266818103,0.2809930344879634,3,55,18
83,0.6597324677080602,0.3444036784676228,75.05711318795431,0.82585873815283,0.22370417457405645,330.94685842762306,0.23658009746887398,3,55,19
84,0.73556563927535,0.298851670081479,55.701598579040855,0.8681627903804203,0.29557912459685215,300.09134224486155,0.32067516911541943,3,56,18
85,0.6619927083489867,0.34161623862391005,69.3375241779497,0.8389180177222186,0.25117485989105937,326.88717264469307,0.2564988032041853,3,56,19
86,0.7542835063327252,0.30568923619383426,59.2382271468144,0.8416882317855834,0.252985884922742,308.7699484212064,0.2845440423173502,3,63,12
87,0.6490266085462774,0.3404012007433173,70.59288537549408,0.8193526475237879,0.24282639711503176,311.99860491065743,0.2690607520148252,3,63,24
88,0.6829483434395226,0.3196502596845666,68.45408163265306,0.8241859009352793,0.23939749161287988,317.74901655817814,0.262865718510976,3,69,18
89,0.6985012920040763,0.31464716252918473,64.17395529640427,0.8442074429101469,0.25409984265375396,313.5018959855083,0.27707611941913346,3,70,18
90,0.6459993338061895,0.34304569495401915,73.76536885245902,0.8278050396724663,0.2279471126183001,331.9783782342535,0.23604393674525903,3,70,19
91,0.7160270496767936,0.29851813027112023,57.21461187214612,0.8676011881268072,0.29239041582134623,302.3175669921789,0.3151628551707731,3,71,18
92,0.6535316222613058,0.3352075094105875,68.5672514619883,0.8445686623624096,0.24548688103821228,330.11209990648945,0.2510579701352438,3,71,19
93,0.6366206552280677,0.34321246485919854,72.97872340425532,0.7914530213980645,0.21866590142626427,332.7086813767429,0.22691780177627952,3,77,12
94,0.6036355543916262,0.35600609901367514,77.90928050052138,0.7684135819606437,0.21591661092077624,345.55561715304214,0.20289283647646597,3,77,13
95,0.5691776009440371,0.37046743221994566,88.15192743764172,0.7652298123138953,0.21109315697338976,336.49443528661095,0.2087839767313403,3,77,24
96,0.5095845016088847,0.3904798208414733,102.3096129837703,0.7263464360158465,0.20128023500372264,352.655839741083,0.17272114058420848,3,77,25
97,0.6697776206562922,0.31347977319292897,56.56921754084265,0.8589394368744019,0.2978780675891103,305.36367393042946,0.30517386816672204,4,24,23
98,0.7176625195705294,0.31376566445895077,63.932038834951456,0.844132359797295,0.2584035052628196,317.4081973033099,0.2665918611984115,4,25,11
99,0.7041085255761214,0.3161480916757993,65.56324110671937,0.8334673084489637,0.22836297654240367,319.2196162144509,0.2573473465247098,4,25,12
100,0.6444931830911306,0.3420212512507743,70.30362389813908,0.7999219969651995,0.22608022263393704,331.2316175933734,0.22813148331796482,4,25,22
101,0.6580369075300887,0.32627340734740556,65.71497120921305,0.8357751810370807,0.26032135419969427,316.154811337193,0.26718203525293627,4,25,23
102,0.6253537740349701,0.34275980368799736,76.20233050847457,0.8041604961546737,0.22556504931019944,323.34874161305123,0.2397483733150147,4,25,24
103,0.6638516057300363,0.3248677752894649,67.17241379310344,0.8151519603381058,0.2485693168533533,317.93969479840246,0.26033293457207896,4,26,23
104,0.7248660676660679,0.3239148044027255,65.36538461538461,0.8375789643744594,0.2460880946241663,314.0544627229469,0.2663625703616944,4,33,17
105,0.69666242322096,0.34626197169676465,70.89756097560975,0.8245442212693272,0.2303653969439784,334.93387238340387,0.2288989700788937,4,40,10
106,0.7333220589034295,0.3276552151331777,65.49047619047619,0.8405874148558733,0.250196308994149,320.1304034279069,0.26146782910037014,4,40,11
107,0.7249124379928508,0.32091294610949633,65.8357771260997,0.8258492779261729,0.22200271095779633,320.7193465462282,0.2558431874830908,4,40,12
108,0.6516288574499787,0.3539333873350169,74.87903225806451,0.8199082268427706,0.23424212700226849,331.1326322962991,0.23348263108368883,4,40,22
109,0.6588906166763432,0.341759184256921,68.30952380952381,0.817104534983048,0.24778199419195365,318.9921018145521,0.2616247936720781,4,40,23
110,0.6285027365354704,0.3519083242006957,77.9883843717001,0.7792501695425519,0.21094434637514825,326.1639209958882,0.23363213213034234,4,40,24
111,0.6595377786377095,0.34626197169676465,73.85162601626017,0.8117610289631267,0.2335777698917119,322.81552969007095,0.2492948384318707,4,41,23
112,0.726575622437934,0.3155286605994187,59.8193315266486,0.8700032008385472,0.27717048031709884,310.25343359213855,0.29312732806866915,4,47,17
113,0.7162722013250944,0.3257969219040358,68.58074222668004,0.8560645324534015,0.25182067338513775,318.9286396829168,0.26378199767777616,4,48,17
114,0.6822800220700395,0.3124315052175156,56.623488773747845,0.8696357623118405,0.29664364971318996,304.44791644923293,0.3077313268949719,4,54,23
115,0.7255324505865234,0.3203173393052842,64.08484270734033,0.8496976903326894,0.2596037151163588,317.1492017316279,0.2668855534005149,4,55,11
116,0.715968824642903,0.3186258159813218,68.51434426229508,0.8319779929014401,0.23364374788672004,318.4658591664235,0.2590137321205426,4,55,12
117,0.659628167175474,0.33932910849573544,69.75024485798237,0.8131711772942891,0.22737003973826622,330.03773491937903,0.2318512439184542,4,55,22
118,0.6714560777094203,0.32577309763186735,65.61420345489444,0.8458872040302531,0.2600998329861793,315.26695282545865,0.2698645688889625,4,55,23
119,0.6365188391582723,0.3390670415018821,76.43394199785178,0.8114213274398044,0.22667367736442165,322.5363195311245,0.24207974838276095,4,55,24
120,0.6736782395190974,0.3237480344975461,66.875,0.8251985503099304,0.24917326058216904,317.2077772060349,0.262634289028899,4,56,23
121,0.7054402224729616,0.32362891313670367,65.05747126436782,0.8176860847090064,0.24482906456058529,314.68515266905376,0.26428390357283293,4,63,17
122,0.6309551927650949,0.3365416686520227,61.57802964254577,0.8101036194470329,0.28889880458082956,309.8203966788846,0.29404702583410725,4,69,23
123,0.6284687732953431,0.3556249106589794,72.81463414634146,0.7951337803601931,0.22815099754628962,337.77295291082993,0.22127051076326157,4,70,10
124,0.6473742711683957,0.3387811502358603,67.52136752136752,0.8026392995423742,0.2467075358486141,323.0830023569652,0.2528678691381611,4,70,11
125,0.6459560658321643,0.33480249678372326,69.15846456692914,0.7798421818146704,0.21707135495796054,323.9464328786723,0.2459545538492741,4,70,12
126,0.6008588831950024,0.36922857006718446,80.55093555093555,0.7839521179076436,0.2348095251159838,334.7724774097563,0.22290885134345162,4,70,22
127,0.6096359848530374,0.35433839996188116,73.9950248756219,0.7797031478155905,0.2519331519980045,321.9908782941589,0.2532654117958686,4,70,23
128,0.5835855557262565,0.36479725544384617,84.78405315614619,0.748624736872758,0.2164896498426979,328.57246308844526,0.2272240766789514,4,70,24
129,0.6034284671541477,0.36008004955448614,80.9967845659164,0.7612785860594865,0.2365187127096974,326.62104679609473,0.2387500866296702,4,71,23
130,0.6430569108075858,0.33251536665554865,64.67562557924003,0.8212692812936225,0.27023981170988975,317.2917428202613,0.2755877926656116,4,77,17
